"The payment is pending because it was made to an email address that is not yet registered or confirmed.",まだ登録されてないか確認されてないEメールアドレス宛てになっているので支払は保留されています。
"The payment is pending while it is being reviewed by PayPal for risk.",PayPalに危険がないかリビューされている間支払は保留されています。
"The payment method code is not set.",支払方法コードが設定されていません。
"The payment method you requested is not available.",リクエストされた支払方法は有効ではありません
"The payment review action is unavailable.",支払レビューは利用できません。
"The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.",支払はクレジットカードでおこなわれました。
"The priority must be between 0 and 1.",優先順位は0から1の間で指定してください。
"The problems you identified have been deleted.",あなたが見つけた問題は削除されました
"The product does not exist.",商品が見つかりません。
"The product has required options.",商品は必須のオプションがあります
"The product instance type in options group is incorrect.",オプショングループの商品インスタンスタイプが正しくありません。
"The product type filter specified is incorrect.",指定されたフィルターの商品タイプは正しくありません
"The product was not found.",商品が見つかりません。
"The product you chose is not associated with the selected store or category.",あなたが選んだ商品は選ばれたストアやカテゴリに紐付いていません。
"The qty value is required to update quote item.",数量はアップデートクオート商品に必須です
"The quantity of ""%1"" product added to cart exceeds the quantity desired by the Gift Registry owner. The quantity added has been adjusted to meet remaining quantity %2.","カートに追加された ""%1"" 製品の数量が、ギフト・レジストリの所有者が希望する数量を超えています。 追加量は残りの量 %2 に合わせて調整されています。"
"The quantity to creditmemo must not be greater than the unrefunded quantity for product SKU ""%1"".","クレジットメモへの数量は、製品SKU ""%1"" の払い戻されていない数量を超えてはいけません。"
"The quantity to invoice must not be greater than the uninvoiced quantity for product SKU ""%1"".","請求書の数量は、製品SKU ""%1"" の無認可数量を超えてはいけません。"
"The quantity to refund must not be greater than the unrefunded quantity.",払い戻す数量は、払い戻しされない数量を超えてはいけません。
"The quantity to ship must not be greater than the unshipped quantity for product SKU ""%1"".","出荷する数量は、製品SKU ""%1"" の未出荷数量を超えてはいけません。"
"The reference ID is not set.",リファレンスIDがセットされていません。
"The reference already exists: %1. New index: %2, old index: %3","参照は既に存在します: %1. 新しいインデックス: %2, , 古いインデックス: %3"
"The refund action is not available.",返金アクションは無効です
"The report displays the top 5 most viewed products for each interval.",このレポートには、各インターバルで最もよく視聴されたトップ5の製品が表示されます。
"The requested Payment Method is not available.",指定された決済方法は利用できません。
"The requested Wish List doesn't exist.",要求されたほしい物リストは存在しません。
"The requested cart item doesn't exist.",要求されたカートの商品は存在しません。
"The requested component (""' . . '"") is not found. Before using, you must add the implementation.","要求されたコンポーネント (""' . . '"") が見つかりません。 使用する前に、実装を追加する必要があります。"
"The requested payment method is not available for multishipping.",要求された支払方法はマルチシッピングに対応していません。
"The required options you selected are not available.",あなたが選んだ必須オプションは有効ではありません。
"The resource isn't set.",リソースが設定されていません。
"The response is in wrong format.",レスポンスが不正なフォーマットです。
"The return to stock argument contains product item that is not part of the original order.",在庫引数への返品は元の注文の一部ではない製品の項目が含まれています。
"The review has been deleted.",レビューは削除されました
"The review was removed by another user or does not exist.",レビューがほかのユーザーによって削除されたか、または存在していません。
"The rollback file does not exist.",ロールバックファイルは存在しません。
"The root shopping cart condition should have a days value of 0 or greater.",ルートショッピングカートの状態は、0以上の日数を持つ必要があります。
"The root wish list condition should have a days value of 1 or greater.",ルートほしい物リスト条件は、1以上の日数の値を持つ必要があります。
"The sender name ""%1"" is not valid. Please use only visible characters and spaces.","送信者名 ""%1"" は無効です。キャラクターとスペースのみ使用してください。"
"The shipment contains product SKU ""%1"" that is not part of the original order.","出荷には元の注文の一部ではない製品SKU ""％1""が含まれています。"
"The shipment has been created.",配送伝票を作成しました。
"The shipping module is not available.",配送モジュールは利用できません
"The sitemap ""%1"" has been generated.","サイトマップ ""%1"" が生成されました"
"The sort order has to be specified as %1 for ascending order or %2 for descending order.","並び替え順は%1を昇順あるいは%2を降順にて指定しなければなりません。"
"The sort order has to be specified as a string, got %1.","ソート順は %1 の文字列で指定する必要があります。"
"The source file moving process failed.",ソースファイル移動プロセスが失敗しました。
"The source is not set.",ソースは設定されていません。
"The source object is not specified.",ソースオブジェクトが指定されていません
"The specified ""%1"" file could not be written %2","指定されたファイル ""%1"" は書き込みができません %2"
"The specified image adapter cannot be used because of: %1","指定されたイメージアダプタは以下の理由で使用できません： %1"
"The specified vehicle identification number (VIN) is invalid.","指定の vehicle identification number (VIN) は無効です"
"The start date can't follow the end date.",開始日は終了日の後にはできません。
"The static files cache has been cleaned.",静的ファイルcacheが消去されました。
"The stock item for Product in option is not valid.",オプション商品の在庫数が不正です。
"The stock item for Product is not valid.",商品の在庫数が不正です。
"The store code may contain only letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","ストアコードは文字 (a-z), 数字 (0-9) かアンダースコア (_)を含んでいなければなりません、そして最初のキャラクターは文字でなければなりません。"
"The store credit payment has been removed from shopping cart.",ストアクレジットをカートから削除しました。
"The store does not exist",店舗がありません。
"The storefront label is not defined.",ストアフロントラベルが未定義です
"The suffix that goes after name (Jr., Sr., etc.)","名前に続くサフィックスが必要 (Jr., Sr., など)"
"The synonym group has been deleted.",同義語グループが削除されました。
"The system report has been deleted.",システムレポートが削除されました。
"The system report has been generated.",システムレポートが生成されました。
"The tax rate cannot be removed. It exists in a tax rule.",税レートが削除できません。税ルール内に存在します
"The tax rate has been imported.",税率を取り込みました。
"The tax rule has been deleted.",課税ルールを削除しました。
"The template did not load. Please review the log for details.",テンプレートが読み込みませんでした。詳細はログをご覧ください。
"The terms you entered, (%1), belong to %2 existing synonym groups, %3 and %4. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.","入力した用語 (%1) は、既存の同義語グループ %3 、 %4 に属しています。 ""既存の同義語をマージする""チェックボックスを選択すると、用語をマージできます。"
"The terms you entered, (%1), belong to 1 existing synonym group, %2. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.","入力した用語 (%1) は、既存の同義語グループ %2 に属します。 ""既存の同義語をマージする"" チェックボックスを選択すると、用語をマージできます。"
"The text is too long.",テキストが長すぎます。
"The text of the link to the My Account &gt; Order by SKU page",マイアカウントへのリンクのテキスト&gt;SKUページの順
"The timeout limit for response from synchronize process was reached.",同期プロセスのレスポンスのタイムアウト限界に達しました
"The title that goes before name (Mr., Mrs., etc.)","名前の前につけるタイトル (Mr., Mrs., など)"
"The tokens could not be revoked.",トークンは破棄することができませんでした
"The total model should be extended from \Magento\Sales\Model\Order\Total\AbstractTotal.","トータルモデルは \Magento\Sales\Model\Order\Total\AbstractTotal から展開すべきです"
"The transaction ""%1"" (%2) is already closed.","トランザクション ""%1"" (%2) はすでのクローズしています"
"The transaction ""%1"" cannot be captured yet.","トランザクション ""%1"" はまだキャプチャーできません"
"The transaction details have been updated.",トランザクション詳細を更新しました。
"The transaction was declined because the response hash validation failed.",レスポンスハッシュ認証が失敗したためトランザクションは拒否されました。
"The validation is complete.",認証が完了しました。
"The value is not within the specified range.",値が指定された範囲にありません。
"The value of Admin must be unique.",Adminの値は一意でなければなりません。
"The value of attribute ""%1"" is invalid.","属性の値 ""%1"" は無効です"
"The value of attribute ""%1"" must be set","属性 ""%1"" の値はセットされなければなりません。"
"The value of attribute ""%1"" must be unique","属性の値""%1""は特殊でなければなりません"
"The value of attribute ""%1"" must be unique.","属性の値 ""%1"" は特殊でなければなりません。"
"The value of attribute not valid",属性の値は有効ではありません
"The value that you entered is not valid.",入力された値が正しくありません。
"The void action is not available.",空のアクションはできません。
"The website does not exist.",ウェブサイトがありません。
"The widget instance has been deleted.",ウィジェットを削除しました。
"The widget instance has been saved.",ウィジェットを保存しました。
"The wish list is not assigned to your account and can't be edited.",ほしい物リストはあなたのアカウントに割り当てられておらず、編集できません。
"The wish list is not empty and abandoned %1 %2 days and %3 of these conditions match:","ほしい物リストは空ではなく、 %1 %2 日間放棄され、これらの条件の %3 は一致します："
"The wish list item has been added to this gift registry.",ほしい物リストアイテムがこのギフトレジストリに追加されました。
"The wish list item id is not received.",ほしい物リストアイテムIDは受信されません。
"The wish list item is not loaded.",ほしい物リストアイテムがロードされていません。
"The wrong RMA item was requested.",誤ったRMAアイテムが要求されました。
"The wrong RMA was requested.",誤ったRMAが要求されました。
"The wrong customer account is specified.",間違った顧客アカウントが指定されています。
"The wrong order ID or item ID was requested.",間違った注文IDまたはアイテムIDが要求されました。
"The wrong rule is specified.",誤ったルールが指定されました
"The wrong store is specified.",間違った店舗が指定されています。
Theme,テーマ
"Theme CSS","テーマ CSS"
"Theme CSS Assets","テーマ CSS アセット"
"Theme Information",テーマ情報
"Theme JavaScript","テーマ JavaScript"
"Theme Name",テーマ名
"Theme Path",テーマパス
"Theme Preview Image",テーマプレビュー画像
"Theme Settings",テーマ設定
"Theme Title",テーマタイトル
"Theme id should be set",テーマidをセットしてください
"Theme isn't deletable.",テーマは削除可能ではありません
"Theme layout label",テーマレイアウトラベル
"Theme layout title",テーマレイアウトタイトル
"Theme layout update file '%1' must not declare page types.","テーマレイアウトアップデートファイル '%1' ページタイプの宣言してはなりません。"
"Theme template","テーマ テンプレート"
"Theme template unused",未使用テーマテンプレート
"Theme type can't be empty",テーマタイプは空にできません
"Theme type is invalid",テーマタイプは無効です
"Theme: %1","テーマ: %1"
Themes,テーマ
"Themes JavaScript and CSS files combined to one file",テーマのJavaScriptとCSSファイルを1つのファイルにまとめたファイルです
"There are %1 orders in this archive. All of them will be moved to the regular table after the archive is disabled.","このアーカイブには %1 のオーダーがあります。 アーカイブが無効にされると、それらのすべてが通常のテーブルに移動されます。"
"There are %remaining_days day(s) remaining to use %points_expiring of your reward points.","ポイントの %points_expiring を使用するために残っている %remaining_days があります。"
"There are more than one shipping addresses.",1つ以上の配送住所があります。
"There are no applicable items for return in this order.",この順番で返品の対象となる商品はありません。
"There are no billing agreements yet.",まだ支払合意がありません。
"There are no customers for this alert.",このアラートに顧客は登録されていません。
"There are no grouped products.",グループ商品はありません
"There are no items in customer's shopping cart.",顧客のショッピングカートに商品はありません。
"There are no printable documents related to selected orders.",印刷可能な文書は選択した注文に関連付けられていません。
"There are no product types available for export",エクスポートできる商品種別がありません
"There are no product types available for export.",エクスポートのための有効な商品タイプがありません。
"There are no products in this option.",このオプションでの製品はありません。
"There are no search keywords.",検索キーワードがありません。
"There are no search terms available.",利用できる検索キーワードがありません
"There are no sent invitations.",送られた招待状はありません。
"There are no shipping labels related to selected orders.",選択した注文に紐付く配送ラベルがありません。
"There are no shipping labels related to selected shipments.",選択した配送伝票に紐付く配送ラベルがありません。
"There are no subscribers selected.",購読者を選択していません
"There are not enough parameters.",充分なパラメーターありません
"There are not websites for assign to product",製品に割り当てるウェブサイトがありません
"There are unsaved node data. Are you sure you want to continue?","保存されていないノードデータがあります。 続行してもよろしいですか？"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","このEメールのアカウントがすでに存在します。もしこのEメールアドレスがあなたのものであるなら、<a href=""""%1"""">ここをクリック</a>してパスワードを入手してアカウントにアクセスしてください。"
"There is an empty custom attribute specified.",空のカスタム属性が指定されています。
"There is an error in one of the option rows.",オプション行にエラーがあります。
"There is an error in quantities for item %1.","アイテム %1 の数量に誤りがあります。"
"There is no MediaGalleryEntryConverter for given type",与えられたタイプにMediaGalleryEntryConverterはありません
"There is no balance history.",残高の履歴はありません。
"There is no credit memo set to balance model.",残高モデルに設定されたクレジットメモはありません。
"There is no data for the export.",エクスポートのためのデータはありません。
"There is no defined renderer for ""%1"" option type.","""%1"" オプションタイプに定義されたレンダラーはありません。"
"There is no downloadable link with provided ID.",提供されたIDでダウンロード可能なリンクはありません
"There is no downloadable sample with provided ID.",提供されたIDでダウンロード可能なサンプルはありません
"There is no image with provided ID.",提供されたIDの画像はありません。
"There is no information about associated entity type ""%1"".","関連するエンティティタイプ ""%1""に関する情報はありません"
"There is no item with provided id in the cart",指定されたIDの商品がカートにありません
"There is no item with provided id in the order","指定されたID: %1の商品が注文にありません"
"There is no item with provided id in the order or gift message isn't allowed",指定されたIDの商品が注文にありません、あるいはギフトメッセージが無効です
"There is no items in this order",この注文に商品がありません
"There is no need to approve this payment.",この決済方法はオーソリの必要がありません。
"There is no order set to balance model.",残高モデルにセットされた注文がありません。
"There is no order with provided id",指定されたIDの商品が注文にありません
"There is no order with provided id or gift message isn't allowed",指定されたIDの商品が注文にありません、あるいはギフトメッセージが許可されていません
"There is no product with provided  itemId: %1 in the cart","指定されたID: %1の商品がカートにありません"
"There is no sample file for this entity.",このエンティティに対するサンプルファイルはありません。
"There is no tracking available for this shipment.",この配送では追跡できません
"There is no tracking available.",荷物追跡は利用できません。
"There is no update for the payment.",この決済方法の更新情報はありません。
"There is no update for the transaction.",このトランザクションのためのアップデートはありません。
"There was a category move error.",カテゴリ移動エラーが発生しました。
"There was a category move error. %1","カテゴリ移動エラーが発生しました。 %1"
"There was a payment authorization error.",支払認証エラーが起きました。
"There was a problem with the subscription: %1","購読に問題がありました: %1"
"There was an error confirming the account",アカウントを確認エラーが発生しました。
"There was an error deleting attribute set.",属性セットの削除でエラーがありました
"There was an error detecting Customer Group.",顧客グループ削除エラーが起きました。
"There was an error saving attribute set.",属性セットの保存でエラーがありました
"There was an error while loading system report data.",システムレポートデータの読み込み中にエラーが発生しました。
"There was no category rules to apply",適用するカテゴリルールはありませんでした
"There was recently a request to change the password for your account.",あなたのアカウントに対するパスワード再設定のリクエストが送信されました。
"These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart.",これらの商品は衝動買いを誘発する目的で、ショッピングカートに入っている商品に基づいて、カート画面に表示されます。
"These changes affect all related products.",これらの変更はすべての関連製品に影響します。
"These products are not associated.",これらの製品は関連していません。
"This URL key is already in use.",このURLキーはすでに使用されています。
"This Wish List has no Items",このほしい物リストにはアイテムはありません。
"This account is",このアカウントは
"This account is not confirmed.",このアカウントは認証されていません。
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","このアカウントは確認できません。 <a href=""%1"">ここをクリック</a>して確認メールを再送してください。"
"This action cannot be undone.",このアクションは取り消せません。
"This action is unavailable",この操作は利用できません
"This action will delete your custom instructions and reset robots.txt file to system's default settings.",このアクションはカスタムインストラクションを削除しrobot.txtファイルをシステムのデフォルト設定にリセットします
"This administrator account is open in more than one location. Note that other locations might be different browsers or sessions on the same computer.","Tこの管理者アカウントは、複数の場所で開いています。 他の場所は、同じコンピュータ上のブラウザやセッションが異なる場合があります。"
"This applies only to catalog products and categories. Media content will be inserted into the editor as a static URL. Media content is not updated if the system configuration base URL changes.","これはカタログ商品とカテゴリにのみ適用されます。 メディアコンテンツは静的コンテンツとしてエディタに挿入されます。 もしシステムコンフィギュレーションベースURLが変わるとメディアコンテンツはアップデートされません。"
"This applies only to registered users and may vary when a user is logged in.",これは登録ユーザーのみに適用され、ユーザーがログインすると変更される可能性があります。
"This attribute cannot be edited.",この属性は変更できません。
"This attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_), and be sure the code begins with a letter.","この属性コードは無効です。 アルファベット（a-z）、数字（0-9）またはアンダースコア（_）のみを使用し、コードが文字で始まることを確認してください。"
"This attribute is used in configurable products.",この属性はコンフィグ商品で使用されています。
"This attribute is used in configurable products. You cannot remove it from the attribute set.",この属性はコンフィグ商品で使用されているため、属性セットから削除できません。
"This attribute no longer exists.",この属性はもう存在しません。
"This attribute set no longer exists.",この属性セットが存在していません。
"This banner does not exist.",このバナーは存在しません。
"This banner no longer exists.",バナーは存在していません。
"This block no longer exists.",このブロックは存在していません。
"This can commonly be found at the end of the URL when viewing the APM after ""/applications/"""," ""/applications/"" の後のAPMを閲覧中にURLの最後に通常これは見ることが出来ます。"
"This class must implement the ""CompilerInterface""","このクラスは ""コンパイラーインターフェイス""を実装しなければなりません"
"This class must implement the ""ResultInterface""","このクラスは ""リザルトインターフェイス""を実装しなければなりません"
"This class must inherit from a class ""Template""","このクラスはクラス""テンプレート""から受け継がれなければなりません"
"This class no longer exists.",このクラスはすでに存在しません
"This computer is using IP address %1.","このコンピュータはIPアドレス %1 を使用しています。"
"This condition no longer exists.",この条件は存在しません。
"This confirmation key is invalid or has expired.",確認キーが無効か期限切れです。
"This coupon can be used only up to %coupon_limit time(s) by you or other customers.","このクーポンは、お客様または他のお客様が %coupon_limit 回まで使用することができます。"
"This credit card type is not allowed for this payment method.",このクレジットカード・タイプはこの支払方法では許可されていません。
"This customer already exists in this store.",この顧客はすでにストア内で存在します。
"This customer didn't include a confirmed address.",この顧客は確認された住所を持っておりません。
"This customer has no tokens.",この顧客にはトークンがありません
"This defines the base currency scope (""Currency Setup"" > ""Currency Options"" > ""Base Currency"").","これが基本通貨スコープを定義します (""通貨設定"" > ""通貨オプション"" > ""基本通貨"")."
"This email address is already assigned to another user.",このメールアドレスは既に使用されています。
"This email does not require confirmation.",このメールアドレスは確認を必要としません。
"This email is found more than once in the import file.",このEメールは1度以上インポートファイル内で見つかりました。
"This email template no longer exists.",このメールテンプレートはもはや存在しません
"This enables or disables SSL verification of the Magento server by UPS.",これはUPSのMagentoサーバーのSSL証明を有効あるいは無効にできます。
"This feature needs be enabled first for the merchant account through PayPal technical support.",この機能はPayPalのテクニカルサポートを通してマーチャントのアカウントのために有効化されなければなりません。
"This fieldset is not empty!",このフィールドセットは空ではありません！
"This file does not contain any data.",このファイルにはデータがありません。
"This file is empty. Please try another one.",このファイルは空です。別のファイルをお試しください。
"This file will replace the current custom.css file and can't be more than 2 MB.",このファイルは現在のcustom.cssファイルを置き換えて2MB以上にできません
"This gift card account has been deleted.",このギフトカードのアカウントは削除されました。
"This gift card account is already in the quote.",このギフトカードアカウントは見積データで使用中です
"This gift card account wasn't found in the quote.",このギフトカードアカウントは見積もりに見つかりませんでした。
"This gift registry has no items.",このギフトレジストリにはアイテムがありません。
"This group contains attributes used in configurable products. Please move these attributes to another group and try again.",このグループはコンフィグ商品で使われる属性が含まれます。これらの属性を別のグループに移動して再度お試し下さい。
"This group contains system attributes. Please move system attributes to another group and try again.",グループはシステム属性を含んでいます。システム属性を他のグループに移した後にやり直してください。
"This identifier is reserved for ""CMS Home Page"" in configuration.","この識別子は、設定の ""CMSホームページ"" 用に留保されています。"
"This identifier is reserved for ""CMS No Cookies Page"" in configuration.","この識別子は、構成内の ""CMS No Cookies Page"" 用に留保されています。"
"This identifier is reserved for ""CMS No Route Page"" in configuration.","この識別子は、構成内の ""CMS No Route Page"" 用に留保されています。"
"This integration no longer exists.",このインテグレーションはもう存在しません
"This invitation is addressed to a current customer: ""%1"".","この招待状は、現在の顧客 ""%1"" に宛てられています。"
"This invitation is not valid.",送信メールが不正です。
"This is "" test "" data","これは "" テスト "" データです"
"This is ' test ' data","これは ' テスト ' データです"
"This is a required field.",必須項目です
"This is a required option.",これは必須オプションです。
"This is an invalid subscription ID.",これは無効な購読確認IDです
"This is an invalid subscription confirmation code.",これは無効な購読確認コードです
"This is demo store. No orders will be fulfilled.","これはデモストアです。 注文はできません"
"This is located by navigating to Events -> Deployments from the New Relic APM website","New Relic APM ウェブサイトからのEvents -> Deployments にあります。"
"This is located by navigating to Settings from the New Relic APM website","設定のNew Relic APMウェブサイトにあります"
"This is only a demo store. You can browse and place orders, but nothing will be processed.",これはデモストアです。閲覧、注文は可能ですが、注文は処理されません。
"This is test data",これはテストデータです
"This is test data at right side of attr",これはattrの右側のテストデータです
"This is test data with a quote after",これは引用の後でテストデータです
"This is test data with space after ","これは後にスペースでテストデータです "
"This is the wrong RMA ID.","これは間違ったRMA IDです。"
"This is the wrong RMA item status.",これは誤ったRMAアイテムステータスです。
"This is the wrong RMA order ID.",これは間違ったRMA注文IDです。
"This is the wrong quote item id to update configuration.",これは設定をアップデートするには誤ったクオート商品idです
"This is used internally. Make sure you don't use spaces or more than %1 symbols.",これは内部用です。スペースまたは%1文字以上を使わないようにしてください。
"This is your default billing address.",これがデフォルトの請求先住所です。
"This is your default shipping address.",これがデフォルトの配送先住所です。
"This is your new encryption key: %1. Be sure to write it down and take good care of it!","これが新しい暗号化キーです： %1。 書き留めて、取り扱いに十分に配慮してください！"
"This item has no weight",重量なし
"This item has weight",重量あり
"This item price or quantity is not valid for checkout.",商品の価格か数量がチェックアウトには有効ではありません
"This may take a few moments.",少々お待ち下さい。
"This message will be shown in the shopping cart when the subtotal (after discount) is lower than the minimum allowed amount.","このメッセージは（ディスカウント後の）小計が最小限度額より低い時にショッピングカートに表示されます"
"This name is already being used for custom option. Please enter a different name.",この名前はカスタムオプションに既に使われています。別の名前を入力してください。
"This operation can take a long time",このオペレーションは時間がかかります
"This order already has associated customer account",この注文は既に顧客アカウントと紐付いています
"This order contains (%1) items and therefore cannot be edited through the admin interface. If you wish to continue editing, the (%2) items will be removed,  the order will be canceled and a new order will be placed.","この注文は(%1)商品がありますので管理者画面からでは編集できません。 編集を続けることを希望される場合、 (%2) 商品は削除され、注文はキャンセルされて新しい注文が作られます。"
"This order no longer exists.",この注文は存在しません。
"This page cannot be added, because a node or page with the same URL Key already exists in this tree part.",ページを追加できません。同じURLキーのページが同じツリー内にあります。
"This page no longer exists.",このページは存在していません。
"This payment didn't work out because we can't find this order.",この注文が見つからなかったので支払は実行されませんでした。
"This payment is not available",この支払いは利用できません
"This payment method is not available.",この支払方法は有効ではありません
"This product does not have any configurable options",この商品は変更できるオプションを持っていません。
"This product doesn't exist.",この商品は存在しません。
"This product doesn't have tier price",この商品はtier価格がありません
"This product is assigned to another website.",この商品は他のウェブサイトに割り当てられています。
"This product is disabled.",この商品は無効です
"This product is no longer on sale.",この製品は販売されていません。
"This product is out of stock.",商品は在庫切れです。
"This product(s) is out of stock.",この商品は在庫切れです。
"This quote item does not exist.",この見積もり商品は存在しません。
"This role no longer exists.",この権現は既に存在しません。
"This rule is assigned to %1 automated reminder rule(s). Deleting this rule will automatically unassign it.","このルールは %1 の自動リマインダールールに割り当てられています。 このルールを削除すると、自動的に割り当てが解除されます。"
"This rule no longer exists.",このルールは存在していません。
"This search no longer exists.",この検索キーワードは存在していません。
"This sets whether catalog prices entered from Magento Admin include tax.",これはMagento管理画面からカタログ価格が入力されたかで税を含みます
"This sets whether shipping amounts entered from Magento Admin or obtained from gateways include tax.",これは送料がMagento管理画面から入力されたあるいはゲートウェイから入手されたかで税を含みます
"This setting will be applied when all prices in the specific price interval are equal.",この設定はすべての商品が特定の価格帯にある場合に適用されます。
"This setting will not be taken into account if system has more than one store view.",この設定はシステムが1つ以上のストアビューがある場合有効になりません
"This shipping method is not available. Please specify the zip code.",この発送方法は有効ではありません。郵便番号を指定してください
"This shipping method is not available. To use this shipping method, please contact us.",この発送方法は無効です。この発送方法を使うには我々に連絡をください。
"This sitemap no longer exists.",サイトマップは存在していません。
"This store cannot be deleted.",店舗を削除する事はできません。
"This store view cannot be deleted.",ストアビューを削除する事はできません。
"This synonym group no longer exists.",この同義語グループは存在しません。
"This synonyms group no longer exists.",この同義語グループは存在しません。
"This system form type cannot be deleted.",このシステムフォームタイプは削除できません。
"This tab contains invalid data. Please resolve this before saving.",このタブは無効なデータが含まれています。保存前に解決してください。
"This theme is not editable.",このテーマは編集できません
"This update not exists.",この更新プログラムは存在しません。
"This user has no tokens.",このユーザーにトークンはありません
"This user is locked",このユーザーはロックされています
"This user no longer exists.",このユーザーは存在していません。
"This value does not follow the specified format (for example, 200x300).","この値は指定された形式（たとえば、200x300）に従いません。"
"This website cannot be deleted.",ウェブサイトを削除する事はできません。
"This will be displayed just before the body closing tag.",これはボディの終了タグの直前に表示されます。
"This will be included before head closing tag in page HTML.",ページのHTMLのheadタグ終了前に追記されます。
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you want to continue?","これはオフライン返金になります。オンライン返金にするには, 請求書を開きクレジットメモを作成してください。続けますか？"
"This wish list can be shared %1 more times.","このほしい物リストは %1 回以上共有できます。"
"This won't take long . . .","これに時間はかかりません . . ."
"Thread Active",スレッドアクティブ
"Threshold Amount",閾値量
Thumbnail,サムネイル
"Tier Price",ボリュームディスカウント
"Tier Pricing",価格層
Tile,タイル
Time,時間
"Time Format",時間のフォーマット
"Time hedge. The customer is attempting a purchase outside of the expected hours","タイムヘッジ。 顧客が予定された時間外に購入を試みています"
"Time of Day",日の時間
"Time of session start",セッション開始時刻
"Times Deleted",削除された時間
"Times Used",使用回数
Timezone,タイムゾーン
Title,タイトル
"Title Prefix",タイトルプレフィックス
"Title Suffix",タイトルサフィックス
Title:,表題:
"Titles and Descriptions Per Store View",ストアビューごとのタイトルと説明
To,終了
"To Fixed Value",固定値
"To Name",宛先
"To Percentage",割合
"To apply changes you should fill in hidden required ""%1"" field","変更を適用するには隠れた必須の""%1""フィールドを埋めなくてはなりません。"
"To begin receiving the newsletter, you must first confirm your subscription by clicking on the following link:","ニュースレターを受け取るには、 以下のリンクをクリックして購読の確認をまず行わなければなりません:"
"To check out, please sign in using your email address.",チェックアウトするにはEメールアドレスでサインインしてください。
"To check out, please sign in with your email address.","チェックアウトするのは、Eメールアドレスでサインインしてください。"
"To complete the rollback, please deselect ""Put store into maintenance mode"" or update your permissions.","ロールバックを完了するには、 ""ストアをメンテナンスモードにする"" の選択を外すか権限をアップデートしてください。"
"To comply with the new e-Privacy directive, we need to ask for your consent to set the cookies.",新しいeプライバシーの規定を順守するために、cookieを設定する承諾を求めています。
"To create the backup, please deselect ""Put store into maintenance mode"" or update your permissions.","バックアップを作るために、 ""ストアをメンテナンスモードにする"" の選択を外すか権限をアップデートしてください。"
"To enable the option set the weight to no",このオプションを有効にするには、重量をなしにしてください
"To hide an item in catalog or search results, set the status to ""Disabled"".","カタログか検索結果から商品を隠すためにステータスは ""無効""にセットしてください。"
"To landing page (302 Found)","ランディングページへ (302 Found)"
"To login form (302 Found)","ログインフォームへ (302 Found)"
"To see product price, add this item to your cart. You can always remove it later.",商品の価格を確認するためにカートに入れてください。カートから削除することはいつでも可能です。
"To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.","ストアでVAT番号表示するには、 ""VAT番号をストアで表示"" オプションをYesに設定してください。"
"To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:","サイトにサインインしてパスワードを設定するには、 <a href=""%create_password_url"">リンク</a>をクリックしてください:"
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","サイトにサインインするには、これらの身分証明をチェックアウト時か <a href=""%customer_url"">マイアカウント</a> ページにて使用してください:"
"To take advantage of the promotion you need to sign in at <a href=""%account_url"">%store_name</a>","プロモーションを利用するには、<a href=""%account_url"">%store_name</a>でサインインする必要があります"
"To take advantage of the promotion you need to sign in at <a href=""%account_url"">%store_name</a> and apply the coupon ""%coupon_code"" in the shopping cart.","プロモーションを利用するには、<a href=""%account_url"">%store_name</a>にサインインしてクーポン ""%coupon_code"" をショッピングカートにて適用する必要があります。"
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","PayPal Payflowリンクを使うには、PayPal PayflowリンクアカウントをPayPalウェブサイトにて設定しなければなりません。"
"To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website.","PayPal Payments Advanced, PayPal Payments AdvancedのアカウントをPayPalウェブサイト上で設定しなければなりません。"
"To use this website you must first enable JavaScript in your browser.",このウェブサイトを見るにはブラウザのJavascriptを有効にしてください。
To:,終了:
"Today's Top Debug Messages",今日のトップデバッグメッセージ
"Today's Top Exception Messages",今日のトップの例外メッセージ
"Today's Top System Messages",今日のトップシステムメッセージ
Together,まとめて
"Toggle Nav",ナビを呼ぶ
"Token is already being used",トークンはすでに使われている
"Token is not an access token",トークンはアクセストークンではありません
"Token is not associated with the specified consumer",トークンは特定の顧客と関連がありません
